Outdoor,Timid,Intelligent,Predoiseau,Predmamm,Extraversion,Dominance,Neuroticism,Agreeableness,Age_2a10,Age_Plusde10,Accommodation_ASB,Accommodation_MI,Accommodation_ML,Area_R,Area_U,Abundance_2,Abundance_3
1,3,1,0,2,1.4,3.8,2.7,5.4,False,False,False,True,False,True,False,False,True
2,2,4,0,0,5.6,2.6,3.8,6.3,False,False,False,True,False,True,False,False,True
2,1,5,0,0,6.3,4.3999999999999995,2.5,8.2,False,True,False,False,False,False,True,False,True
0,1,4,0,0,6.3,9.8,5.2,6.5,True,False,False,True,False,True,False,False,True
2,1,4,0,0,5.6,6.3999999999999995,3.0999999999999996,6.699999999999999,True,False,False,False,False,False,True,False,True
1,1,5,0,0,5.6,2.6,3.4000000000000004,6.6000000000000005,False,False,True,False,False,True,False,False,True
4,1,4,0,0,4.8999999999999995,3.8,3.4,6.3999999999999995,False,False,False,True,False,True,False,False,True
2,3,3,0,0,4.199999999999999,6.6000000000000005,3.0999999999999996,4.5,False,False,False,False,True,True,False,False,True
0,1,5,0,0,6.3,8.0,1.6,9.0,True,False,False,False,True,False,True,False,True
0,4,2,0,0,2.8,7.4,3.3000000000000003,3.5999999999999996,False,False,False,True,False,True,False,False,True
0,1,5,0,0,5.6,7.800000000000001,1.9,6.6000000000000005,False,False,True,False,False,True,False,False,True
0,3,4,0,0,4.199999999999999,2.6,1.6,5.2,False,False,False,True,False,True,False,False,True
0,1,4,0,0,4.8999999999999995,4.0,2.3,6.8999999999999995,True,False,False,False,False,True,False,False,True
0,2,5,0,0,6.3,7.2,4.7,5.1,True,False,False,False,False,False,False,False,True
0,2,4,0,0,4.9,10.0,1.6,7.5,False,False,False,False,False,False,False,False,True
2,4,5,0,0,6.3,8.399999999999999,4.0,4.5,True,False,False,False,True,False,True,False,True
3,2,2,0,3,2.8,3.4000000000000004,2.5,9.0,True,False,False,False,False,True,False,False,True
0,5,4,0,0,5.6,2.6,4.7,4.6,False,False,False,True,False,True,False,False,True
0,1,5,0,0,7.0,9.8,5.6000000000000005,7.2,False,True,False,False,False,False,True,False,True
1,1,5,0,0,5.6,2.6,2.6,7.8,True,False,False,False,False,False,False,False,True
0,4,5,0,0,7.0,5.4,4.9,5.4,True,False,False,True,False,True,False,False,True
0,4,5,0,0,5.6,2.6,3.5,7.7,False,False,False,False,True,False,False,False,True
0,1,5,0,0,6.3,11.2,1.7,7.699999999999999,True,False,False,True,False,True,False,False,True
0,1,5,0,0,5.6,2.6,1.6,4.2,True,False,False,True,False,True,False,False,True
1,5,5,0,0,7.0,9.600000000000001,3.3000000000000003,5.5,False,True,False,False,True,False,False,False,True
2,1,5,0,1,5.6,12.4,3.5,5.8,False,False,False,False,True,False,False,False,True
2,4,5,0,2,6.3,6.199999999999999,3.8,5.0,False,True,False,True,False,True,False,False,True
0,3,5,0,0,6.3,5.2,2.5,6.3,False,False,False,True,False,True,False,False,True
0,1,4,0,0,3.4999999999999996,5.0,2.5999999999999996,6.0,True,False,True,False,False,True,False,False,True
0,1,3,0,0,2.8,3.8,1.9,5.0,True,False,False,False,True,True,False,False,True
0,4,4,0,0,7.0,6.8,2.8,7.3,False,False,False,True,False,False,False,False,True
1,1,5,0,0,5.6,6.4,3.8,7.3,False,True,False,True,False,True,False,False,True
2,3,4,0,0,5.6,2.6,3.6000000000000005,6.8,False,True,False,True,False,True,False,False,True
2,1,5,0,3,7.0,9.600000000000001,3.4000000000000004,7.6,False,True,False,False,False,False,False,False,True
0,1,3,0,0,4.199999999999999,2.6,3.0999999999999996,4.6,False,False,False,False,True,False,False,False,True
1,1,5,0,0,4.8999999999999995,9.2,5.0,5.3,False,False,True,False,False,False,True,False,True
2,1,5,0,0,5.6,8.2,3.0,7.3999999999999995,True,False,False,True,False,True,False,False,True
0,2,5,0,0,7.0,2.6,1.6,6.6,False,False,False,True,False,True,False,False,True
2,2,4,0,0,5.6,2.6,2.9,7.199999999999999,False,False,False,False,True,True,False,False,True
3,3,4,0,2,5.6,7.800000000000001,3.4000000000000004,4.9,True,False,False,False,True,False,False,False,True
1,4,4,0,0,5.6,12.2,5.1,6.300000000000001,True,False,False,False,True,True,False,False,True
1,3,3,0,0,4.199999999999999,9.2,2.4000000000000004,5.3999999999999995,True,False,False,False,True,False,True,False,True
0,2,5,0,0,4.9,7.2,4.3,8.6,True,False,False,True,False,True,False,False,True
0,1,5,0,0,4.8999999999999995,4.6000000000000005,3.5,7.3,False,False,False,True,False,True,False,False,True
2,4,4,0,0,3.4999999999999996,4.0,2.5999999999999996,6.3,True,False,False,True,False,True,False,False,True
1,1,4,0,0,4.199999999999999,4.6,1.9,6.0,False,True,False,True,False,True,False,False,True
1,1,3,0,0,3.5,5.6,1.3,6.8,False,True,False,True,False,True,False,False,True
2,1,5,0,1,7.0,8.6,4.7,4.800000000000001,True,False,False,False,True,False,True,False,True
0,1,3,0,0,4.2,8.6,2.8,2.6,True,False,False,True,False,False,False,False,True
1,1,4,0,0,2.8,4.0,4.4,7.3999999999999995,True,False,False,True,False,True,False,False,True
1,1,5,0,2,6.3,7.800000000000001,1.6,7.4,True,False,False,True,False,True,False,False,True
1,3,3,0,1,5.6,6.800000000000001,5.2,3.3,False,True,False,True,False,True,False,False,True
0,1,4,0,0,6.3,5.8,4.9,7.4,False,False,False,True,False,True,False,False,True
3,5,5,0,0,6.3,3.2,5.8,5.0,False,True,False,True,False,True,False,False,True
2,5,1,0,0,5.6,2.6,5.9,6.2,False,False,False,False,True,True,False,False,True
0,1,4,0,0,2.8,10.4,2.1,3.6,True,False,False,True,False,True,False,False,True
0,2,5,0,0,7.0,10.0,1.6,6.1000000000000005,True,False,False,True,False,False,True,False,True
0,1,5,0,0,7.0,5.8,4.0,6.5,True,False,False,False,False,False,False,False,True
0,2,5,0,0,5.6,9.2,4.5,7.3,True,False,True,False,False,True,False,False,True
2,2,4,0,1,4.199999999999999,9.200000000000001,4.7,7.1,True,False,False,False,True,True,False,False,True
2,3,4,0,0,6.3,3.8,4.0,5.0,True,False,False,False,True,False,False,False,True
0,1,5,0,0,7.0,2.6,3.1,4.3,True,False,False,True,False,True,False,False,True
0,1,5,0,0,5.6,8.0,3.1999999999999997,7.199999999999999,True,False,False,False,True,True,False,False,True
0,2,3,0,0,5.6,7.8,4.3,7.3,True,False,False,False,True,False,False,False,True
2,4,3,0,0,6.3,2.6,3.3999999999999995,6.800000000000001,True,False,False,True,False,True,False,False,True
0,4,5,0,0,4.8999999999999995,6.000000000000001,2.5,7.199999999999999,False,False,False,False,False,False,True,False,True
0,4,3,0,0,7.0,2.6,4.3,6.199999999999999,True,False,False,True,False,False,True,False,True
0,3,4,0,0,5.6,5.8,2.8,6.8,False,False,False,False,True,True,False,False,True
0,1,2,0,0,2.8,2.6,1.6,3.2,False,False,False,False,True,False,True,False,True
0,1,4,0,0,4.9,4.4,2.5999999999999996,7.3,False,False,False,False,True,False,False,False,True
0,1,5,0,0,7.0,2.6,4.3,7.699999999999999,True,False,False,False,True,True,False,False,True
2,3,3,0,0,3.4999999999999996,6.999999999999999,2.8,7.699999999999999,True,False,False,False,True,False,False,False,True
0,2,4,0,0,5.6,6.199999999999999,3.8,7.199999999999999,True,False,False,True,False,True,False,False,True
2,1,4,0,0,3.4999999999999996,2.6,2.9,7.800000000000001,True,False,False,True,False,True,False,False,True
0,3,4,0,0,5.6,2.6,4.1,6.1000000000000005,True,False,False,True,False,False,False,False,True
1,1,4,0,1,5.6,3.2,3.0999999999999996,6.8,False,False,False,False,True,True,False,False,True
1,1,2,0,0,3.4999999999999996,6.0,3.1,7.8,True,False,False,False,True,True,False,False,True
0,1,1,0,0,4.8999999999999995,6.0,2.5,7.4,False,False,False,True,False,True,False,False,True
0,1,3,0,0,5.6,5.8,6.5,7.4,True,False,False,True,False,False,True,False,True
0,4,4,0,0,7.0,6.4,3.0,7.3,True,False,False,True,False,False,True,False,True
0,5,4,0,0,5.6,7.2,5.5,5.1000000000000005,True,False,False,True,False,False,True,False,True
0,5,5,0,0,6.3,6.8,4.9,4.4,True,False,False,True,False,False,True,False,True
0,5,5,0,0,4.8999999999999995,2.6,6.1,6.8999999999999995,True,False,False,True,False,False,True,False,True
0,1,4,0,0,5.6,6.0,1.9,6.9,True,False,False,True,False,False,True,False,True
0,3,4,0,0,7.0,9.2,1.7,7.3,True,False,False,True,False,False,True,False,True
0,3,5,0,0,7.0,9.2,2.2,8.2,True,False,False,True,False,False,True,False,True
0,3,5,0,0,6.3,5.4,3.3000000000000003,7.699999999999999,True,False,False,True,False,False,True,False,True
0,2,5,0,0,6.3,5.8,2.5,7.4,True,False,False,True,False,False,True,False,True
0,4,5,0,0,5.6,5.800000000000001,3.4000000000000004,5.699999999999999,True,False,True,False,False,True,False,False,True
2,1,5,0,0,4.199999999999999,6.199999999999999,4.5,5.300000000000001,True,False,False,False,True,False,False,False,True
1,1,4,3,3,5.6,7.3999999999999995,2.4999999999999996,6.300000000000001,False,False,False,False,True,False,False,True,False
1,4,3,3,3,4.199999999999999,8.0,4.0,3.9,False,False,False,True,False,True,False,True,False
3,4,4,3,3,4.8999999999999995,5.6,4.5,6.199999999999999,True,False,False,True,False,True,False,True,False
3,1,5,3,3,7.0,2.6,3.7,7.4,True,False,False,False,True,False,False,True,False
3,5,3,3,3,7.0,8.2,5.1,5.5,True,False,False,False,True,True,False,True,False
3,1,4,3,3,5.6,8.0,2.9,6.699999999999999,True,False,False,False,True,False,False,True,False
2,1,4,3,3,6.3,5.800000000000001,2.2,7.0,True,False,False,False,True,False,False,True,False
2,4,4,3,3,5.6,3.8,4.3,6.3,True,False,False,False,True,False,False,True,False
3,1,4,3,1,5.6,5.8,2.2,5.0,True,False,False,True,False,True,False,True,False
3,2,2,3,3,2.8,4.800000000000001,2.0,3.1999999999999997,False,False,False,True,False,True,False,True,False
2,1,4,3,1,7.0,7.4,2.8999999999999995,7.699999999999999,True,False,False,False,True,True,False,True,False
2,5,4,3,3,6.3,6.800000000000001,5.9,6.3,True,False,False,False,False,False,False,True,False
2,4,5,3,3,6.3,5.6,3.4000000000000004,6.300000000000001,True,False,False,False,True,True,False,True,False
3,3,4,3,2,6.3,5.8,4.2,6.9,False,False,False,False,True,True,False,True,False
2,2,4,3,3,5.6,8.6,3.4,7.199999999999999,True,False,False,False,False,False,False,True,False
3,4,5,3,3,7.0,4.6,2.9,5.2,True,False,False,True,False,False,False,True,False
2,4,5,3,3,7.0,7.2,4.9,3.6,True,False,False,True,False,False,False,True,False
3,2,4,3,2,5.6,7.2,3.4999999999999996,7.699999999999999,True,False,False,False,True,False,True,True,False
2,1,4,3,3,5.6,5.8,4.9,5.8999999999999995,True,False,False,True,False,True,False,True,False
2,1,5,3,3,7.0,8.4,2.2,6.1,True,False,False,False,True,False,False,True,False
3,4,4,3,1,5.6,8.4,5.2,6.9,False,False,False,False,True,False,False,True,False
1,2,4,2,3,4.8999999999999995,5.0,2.8,4.6,True,False,False,True,False,True,False,True,False
2,2,5,2,3,7.0,2.6,2.7,6.6,True,False,False,False,False,False,True,True,False
1,4,5,2,2,6.3,3.1999999999999997,3.5,5.300000000000001,True,False,False,False,True,True,False,True,False
2,2,5,2,1,7.0,9.8,3.6,5.9,False,False,False,False,True,False,True,True,False
3,1,4,2,2,5.6,9.8,3.4000000000000004,6.699999999999999,False,True,False,False,True,False,False,True,False
2,4,4,2,2,4.8999999999999995,3.1999999999999997,5.2,5.0,True,False,False,False,True,False,False,True,False
2,2,4,2,2,7.0,9.399999999999999,4.0,4.5,True,False,False,False,True,False,True,True,False
3,2,2,2,3,6.3,10.6,1.9,5.9,False,False,False,False,True,False,True,True,False
2,4,5,2,1,6.3,2.6,2.2,6.0,False,True,False,False,True,False,True,True,False
2,1,4,2,2,4.199999999999999,5.0,1.3,8.2,True,False,False,False,True,False,False,True,False
3,1,3,2,3,4.199999999999999,5.8,1.9,4.1,False,False,False,False,True,False,True,True,False
2,1,1,2,3,1.4,9.2,1.6,4.0,True,False,False,False,True,False,False,True,False
0,2,5,2,0,6.3,5.8,4.5,5.8999999999999995,True,False,False,True,False,False,True,True,False
3,4,4,2,1,7.0,8.6,3.2,6.8,False,True,False,False,True,True,False,True,False
3,1,4,2,3,5.6,10.399999999999999,3.4,5.0,True,False,False,False,True,False,False,True,False
1,4,5,2,1,7.0,2.6,4.7,6.4,True,False,False,False,True,False,True,True,False
3,2,4,2,3,7.0,5.2,3.2,5.1,True,False,False,False,True,True,False,True,False
2,4,4,2,3,5.6,9.8,2.6,6.300000000000001,True,False,False,False,True,False,True,True,False
3,4,4,2,3,4.8999999999999995,3.2,5.6000000000000005,6.3999999999999995,True,False,False,False,True,True,False,True,False
2,4,3,2,0,4.199999999999999,6.3999999999999995,2.5999999999999996,5.9,True,False,False,False,False,False,True,True,False
2,3,1,2,2,1.4,3.2,2.2,4.6,True,False,False,True,False,True,False,True,False
2,5,3,2,2,4.199999999999999,4.6,4.1,4.300000000000001,True,False,False,False,True,False,True,True,False
2,4,4,1,1,4.8999999999999995,5.8,3.3000000000000003,5.3999999999999995,True,False,False,True,False,False,False,True,False
3,4,4,1,3,6.3,5.2,5.2,6.3999999999999995,True,False,False,False,True,False,False,True,False
2,1,5,1,1,6.3,6.6000000000000005,3.9000000000000004,6.199999999999999,True,False,False,False,True,False,True,True,False
2,4,4,1,1,5.6,7.8,4.6,5.4,True,False,False,False,True,True,False,True,False
0,5,4,1,2,4.9,10.6,4.0,5.800000000000001,True,False,False,True,False,True,False,True,False
2,3,5,1,0,7.0,4.2,4.8,6.9,True,False,False,False,True,False,True,True,False
2,1,5,1,1,5.6,4.8,5.2,6.1000000000000005,True,False,False,False,False,False,True,True,False
2,2,2,1,1,2.8,2.6,2.0,2.8,True,False,False,False,True,True,False,True,False
2,3,4,1,2,5.6,8.399999999999999,3.6000000000000005,5.4,False,True,False,True,False,True,False,True,False
2,2,4,1,0,4.8999999999999995,2.6,2.0,6.0,True,False,False,False,True,False,True,True,False
2,4,2,1,1,5.6,2.6,4.2,7.699999999999999,False,True,False,False,True,False,False,True,False
1,4,4,1,1,5.6,8.4,4.6,6.6,True,False,False,False,True,False,False,True,False
2,4,5,1,0,5.6,2.6,4.9,6.4,True,False,False,False,True,False,False,True,False
2,1,5,1,0,7.0,5.6,3.0999999999999996,7.0,False,False,False,False,True,False,False,True,False
2,1,1,1,1,1.4,4.6,2.3,2.6,True,False,False,False,True,True,False,True,False
2,1,5,1,1,7.0,5.2,4.0,7.8,True,False,False,True,False,True,False,True,False
0,2,3,1,0,3.4999999999999996,9.0,2.9,6.4,True,False,False,False,True,True,False,True,False
3,2,5,1,1,5.6,9.2,2.0,5.5,True,False,False,False,False,False,True,True,False
2,2,4,1,1,5.6,9.8,3.1,4.9,True,False,False,False,True,False,True,True,False
2,3,5,1,1,7.0,4.8,4.2,5.3,True,False,False,False,True,False,True,True,False
1,1,4,1,3,4.199999999999999,2.6,3.1,8.1,True,False,False,False,True,True,False,True,False
2,2,4,1,1,5.6,5.8,4.6,6.199999999999999,False,True,False,True,False,True,False,True,False
2,4,5,1,1,7.0,10.0,3.5,7.0,True,False,False,False,True,False,True,True,False
3,4,4,1,2,4.199999999999999,5.4,2.2,7.199999999999999,True,False,False,False,False,False,False,True,False
2,4,4,1,0,5.6,6.6000000000000005,5.300000000000001,6.4,True,False,False,False,False,False,True,True,False
1,1,4,1,0,5.6,8.4,3.5,8.2,True,False,False,False,True,False,True,True,False
2,2,4,1,1,6.3,5.4,2.8,6.1,True,False,False,False,False,False,False,True,False
2,1,4,1,1,5.6,7.8,2.5,6.4,False,False,False,False,True,False,False,True,False
2,4,4,1,0,5.6,4.6000000000000005,4.9,4.9,False,False,False,False,False,False,True,True,False
0,2,2,1,1,4.199999999999999,5.8,3.0000000000000004,5.0,False,False,True,False,False,True,False,True,False
0,2,4,1,1,4.8999999999999995,3.1999999999999997,3.9,7.3,False,False,False,False,True,False,False,True,False
2,3,4,1,0,6.3,5.6000000000000005,3.0,8.0,True,False,False,False,False,False,False,True,False
2,4,4,1,3,4.8999999999999995,9.600000000000001,3.7,6.300000000000001,True,False,False,True,False,True,False,True,False
2,5,5,1,1,5.6,7.2,4.2,6.3999999999999995,True,False,False,False,True,False,True,True,False
2,5,5,1,1,5.6,7.6,4.0,5.8,True,False,False,False,False,False,False,True,False
2,1,5,1,0,7.0,2.6,2.3,6.6,False,False,False,False,False,False,True,True,False
2,4,4,1,2,5.6,4.4,2.5999999999999996,6.0,True,False,False,False,True,True,False,True,False
3,3,4,1,1,5.6,9.2,3.4,6.300000000000001,False,True,False,False,True,False,False,True,False
1,2,2,1,1,2.8,4.3999999999999995,1.9,4.0,True,False,False,True,False,False,False,True,False
3,2,4,1,1,6.3,8.6,4.2,6.9,False,True,False,False,True,False,False,True,False
1,1,5,1,1,6.3,5.0,3.1,7.8,False,True,False,True,False,False,False,True,False
0,1,1,1,1,1.4,5.8,2.0,3.5,True,False,False,False,True,True,False,True,False
1,3,5,1,0,7.0,5.2,3.9000000000000004,6.0,True,False,False,False,False,False,True,True,False
2,4,5,1,1,7.0,2.6,5.9,6.0,True,False,False,True,False,True,False,True,False
2,1,1,1,1,1.4,5.2,1.9000000000000001,2.7,True,False,False,False,True,True,False,True,False
2,2,3,1,1,3.4999999999999996,4.0,3.2,6.4,False,True,False,False,False,False,True,True,False
2,1,4,1,1,4.8999999999999995,10.4,1.3,3.8,True,False,False,False,False,True,False,True,False
2,5,4,1,1,5.6,6.199999999999999,6.2,4.9,True,False,False,False,False,False,True,True,False
2,1,5,1,0,7.0,9.0,3.0,6.0,False,True,False,False,False,False,True,True,False
1,5,2,1,0,4.2,3.8,4.2,7.3,True,False,False,True,False,True,False,True,False
2,1,4,1,1,5.6,7.0,2.5999999999999996,5.2,True,False,False,False,True,False,False,True,False
2,1,4,1,3,5.6,7.6000000000000005,3.8,6.5,True,False,False,False,True,True,False,True,False
3,4,4,1,1,6.3,5.800000000000001,3.2,8.1,True,False,False,False,True,False,False,True,False
1,2,5,1,1,5.6,2.6,2.5,7.4,True,False,False,False,True,True,False,True,False
2,4,4,1,0,7.0,6.6000000000000005,4.3,6.5,True,False,False,False,True,False,False,True,False
0,4,5,1,1,7.0,9.2,3.1,8.2,True,False,True,False,False,True,False,True,False
2,2,4,1,0,4.8999999999999995,5.4,1.6,7.199999999999999,True,False,False,False,False,True,False,True,False
2,1,4,1,0,4.199999999999999,6.6,1.6,7.8,True,False,False,False,False,True,False,True,False
2,1,5,1,3,6.3,2.6,3.6999999999999997,6.2,True,False,False,True,False,True,False,True,False
3,2,5,1,1,7.0,4.6,3.7,5.3999999999999995,True,False,False,False,True,False,False,True,False
1,5,5,1,0,7.0,4.0,3.5,5.0,False,True,False,False,False,False,True,True,False
2,2,3,1,3,5.6,8.4,3.0999999999999996,7.3,True,False,False,False,False,False,False,True,False
1,2,5,1,1,7.0,5.0,3.3000000000000003,6.6000000000000005,True,False,False,False,True,False,True,True,False
3,1,5,1,1,6.3,8.6,2.3,7.3,False,True,False,True,False,True,False,True,False
1,3,2,1,2,3.4999999999999996,5.8,5.2,6.3,False,True,False,False,True,False,False,True,False
2,4,5,1,1,6.3,4.0,4.0,4.7,False,False,False,False,True,True,False,True,False
1,3,3,1,1,4.199999999999999,5.8,3.3000000000000003,8.2,True,False,False,False,False,False,True,True,False
3,4,4,1,2,4.8999999999999995,6.3999999999999995,4.9,4.6,True,False,False,False,True,False,False,True,False
2,1,3,1,1,4.199999999999999,8.4,5.5,6.9,True,False,False,True,False,False,True,True,False
2,4,4,1,3,4.8999999999999995,5.8,3.8,6.199999999999999,True,False,False,False,True,True,False,True,False
2,2,4,1,0,4.8999999999999995,7.0,3.2,6.0,True,False,False,False,True,True,False,True,False
2,2,4,1,1,5.6,4.6000000000000005,2.6,5.8,False,True,False,False,True,False,False,True,False
0,2,4,1,1,5.6,9.2,3.0,6.3999999999999995,True,False,False,False,True,False,False,True,False
2,4,4,1,0,4.8999999999999995,7.4,3.7,6.4,False,True,False,False,True,True,False,True,False
1,1,5,1,1,7.0,8.0,2.5,7.4,True,False,False,False,True,False,True,True,False
2,4,5,1,1,7.0,8.8,4.2,6.3999999999999995,True,False,False,True,False,False,False,True,False
2,2,5,1,1,5.6,4.6,2.9,6.8,True,False,False,False,False,True,False,True,False
2,4,2,1,1,5.6,10.4,5.2,5.4,False,True,False,False,True,True,False,True,False
